,t,type,ns,planSummary,planningTimeMicros,keysExamined,docsExamined,nBatches,cursorExhausted,numYields,nreturned,queryFramework,reslen,locks,storage,cpuNanos,remote,protocol,durationMillis,find,filter,lsid,$db,$and,$not,$nor,$or,$eq,$gt,$gte,$in,$lt,lte,$ne,$nin,$exists,$type,$expr,$jsonSchema,$mod,$regex,$text,$where,$all,$elemMatch,$size,$bitsAllClear,$bitsAllSet,$bitsAnyClear,$bitsAnySet,meta,$slice,$,$rand,$natural,>=,==,<=,<,>,!=,===,&&,||,!,selector_comparision,selector_logical,selector_element,selector_evalutaion,selector_array,selector_bitwise,projection,misc,selector,standard_logical,all_operators,text
160,1712243230.416,command,test_database.test_collection,EOF,56.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},106841,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['admin', 'root', 'malicious21', 'hacker']}, 'password': 'malicious21password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['admin', 'root', 'malicious21', 'hacker']}, 'password': 'malicious21password'}"
161,1712243230.417,command,test_database.test_collection,EOF,63.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},113042,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'benign12', 'password': 'benign12password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'benign12', 'password': 'benign12password'}"
162,1712243230.417,command,test_database.test_collection,EOF,52.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},87574,127.0.0.1:47038,op_msg,0,test_collection,{'username': {'$regex': '^benign13'}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'username': {'$regex': '^benign13'}}
163,1712243230.418,command,test_database.test_collection,EOF,32.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},56276,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'test', 'password': 'test456{}'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'test', 'password': 'test456{}'}"
164,1712243230.418,command,test_database.test_collection,EOF,33.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},55083,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['guest', 'user', 'benign14']}, 'password': 'password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['guest', 'user', 'benign14']}, 'password': 'password'}"
165,1712243230.419,command,test_database.test_collection,EOF,30.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},53651,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$size': 7}, 'password': '123456'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$size': 7}, 'password': '123456'}"
166,1712243230.419,command,test_database.test_collection,EOF,409.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},96149,127.0.0.1:47038,op_msg,0,test_collection,"{'$where': ""this.age > 35 && this.gender === 'female' && this.status === 'active'""}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'$where': ""this.age > 35 && this.gender === 'female' && this.status === 'active'""}"
167,1712243230.42,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},75852,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 28}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 28}}
168,1712243230.42,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},96721,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 29}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 29}}
169,1712243230.421,command,test_database.test_collection,EOF,70.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},116359,127.0.0.1:47038,op_msg,0,test_collection,{'username': {'$regex': '^(benign15|benign16)\\d+'}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'username': {'$regex': '^(benign15|benign16)\\d+'}}
170,1712243230.422,command,test_database.test_collection,EOF,67.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},116939,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$eq': 'user'}, 'password': 'benign17'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$eq': 'user'}, 'password': 'benign17'}"
171,1712243230.422,command,test_database.test_collection,EOF,53.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},89047,127.0.0.1:47038,op_msg,0,test_collection,{'user': {'$regex': '^benign18'}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'user': {'$regex': '^benign18'}}
172,1712243230.423,command,test_database.test_collection,EOF,39.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},65193,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'benign21', 'password': {'$ne': 'benign21password'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'benign21', 'password': {'$ne': 'benign21password'}}"
173,1712243230.423,command,test_database.test_collection,EOF,33.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},57498,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['guest', 'user', 'benign22']}, 'password': 'benign22password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['guest', 'user', 'benign22']}, 'password': 'benign22password'}"
174,1712243230.424,command,test_database.test_collection,EOF,414.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},101471,127.0.0.1:47038,op_msg,0,test_collection,"{'$where': ""this.age > 35 && this.gender === 'female' && this.isActive === true""}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'$where': ""this.age > 35 && this.gender === 'female' && this.isActive === true""}"
175,1712243230.424,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},92664,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 30}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 30}}
176,1712243230.425,command,test_database.test_collection,EOF,74.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},124534,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$gt': 'admin'}, 'password': 'maliciouspassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$gt': 'admin'}, 'password': 'maliciouspassword'}"
177,1712243230.426,command,test_database.test_collection,EOF,90.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},148849,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'malicious26', 'password': {'$ne': 'maliciouspassword'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'malicious26', 'password': {'$ne': 'maliciouspassword'}}"
178,1712243230.427,command,test_database.test_collection,EOF,91.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},160611,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['admin', 'root', 'malicious27', 'hacker', 'test']}, 'password': 'maliciouspassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['admin', 'root', 'malicious27', 'hacker', 'test']}, 'password': 'maliciouspassword'}"
179,1712243230.428,command,test_database.test_collection,EOF,233.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},345429,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$size': 9}, 'password': 'benignpassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$size': 9}, 'password': 'benignpassword'}"
180,1712243230.43,command,test_database.test_collection,EOF,684.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},386796,127.0.0.1:47038,op_msg,0,test_collection,"{'$where': ""this.age > 40 && this.gender === 'male' && this.isActive === true""}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'$where': ""this.age > 40 && this.gender === 'male' && this.isActive === true""}"
181,1712243230.432,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},196269,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 31}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 31}}
182,1712243230.433,command,test_database.test_collection,EOF,105.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},176491,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$gt': 'user'}, 'password': 'benignpassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$gt': 'user'}, 'password': 'benignpassword'}"
183,1712243230.435,command,test_database.test_collection,EOF,96.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},166602,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'benign26', 'password': {'$ne': 'benignpassword'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'benign26', 'password': {'$ne': 'benignpassword'}}"
184,1712243230.436,command,test_database.test_collection,EOF,87.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},151184,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['guest', 'user', 'Superuser', 'test']}, 'password': 'password123'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['guest', 'user', 'Superuser', 'test']}, 'password': 'password123'}"
185,1712243230.437,command,test_database.test_collection,EOF,156.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},249318,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$elemMatch': {'$eq': 'user'}}, 'password': {'$ne': 'test'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$elemMatch': {'$eq': 'user'}}, 'password': {'$ne': 'test'}}"
186,1712243230.438,command,test_database.test_collection,EOF,106.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},181360,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$elemMatch': {'$eq': 'guest'}}, 'password': {'$ne': 'guest'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$elemMatch': {'$eq': 'guest'}}, 'password': {'$ne': 'guest'}}"
187,1712243230.439,command,test_database.test_collection,EOF,69.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},118923,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$elemMatch': {'$eq': 'admin'}}, 'password': {'$ne': 'admin'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$elemMatch': {'$eq': 'admin'}}, 'password': {'$ne': 'admin'}}"
188,1712243230.44,command,test_database.test_collection,EOF,51.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},84378,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['admin', 'root', 'hacker', 'test', 'guest']}, 'password': 'password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['admin', 'root', 'hacker', 'test', 'guest']}, 'password': 'password'}"
189,1712243230.44,command,test_database.test_collection,EOF,42.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},72756,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['user', 'admin', 'guest', 'test', 'hacker']}, 'password': 'password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['user', 'admin', 'guest', 'test', 'hacker']}, 'password': 'password'}"
190,1712243230.441,command,test_database.test_collection,EOF,40.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},70692,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$in': ['guest', 'test', 'user', 'admin', 'hacker']}, 'password': 'password'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$in': ['guest', 'test', 'user', 'admin', 'hacker']}, 'password': 'password'}"
191,1712243230.442,command,test_database.test_collection,EOF,116.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},181841,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$size': 8}, 'password': '123456'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$size': 8}, 'password': '123456'}"
192,1712243230.443,command,test_database.test_collection,EOF,73.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},128822,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$size': 10}, 'password': '12345678'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$size': 10}, 'password': '12345678'}"
193,1712243230.443,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},123031,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 33}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 33}}
194,1712243230.444,command,test_database.test_collection,None,,,,,None,0,,None,115,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},134071,127.0.0.1:47038,op_msg,0,test_collection,{'name': {'$type': 34}},{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,{'name': {'$type': 34}}
195,1712243230.446,command,test_database.test_collection,EOF,116.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},179958,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$gt': 'admin'}, 'password': 'maliciouspassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$gt': 'admin'}, 'password': 'maliciouspassword'}"
196,1712243230.446,command,test_database.test_collection,EOF,57.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},88637,127.0.0.1:47038,op_msg,0,test_collection,"{'user': {'$gt': 'user'}, 'password': 'maliciouspassword'}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': {'$gt': 'user'}, 'password': 'maliciouspassword'}"
197,1712243230.447,command,test_database.test_collection,EOF,64.0,0.0,0.0,1.0,True,0,0.0,classic,118,"{'FeatureCompatibilityVersion': {'acquireCount': {'r': 1}}, 'Global': {'acquireCount': {'r': 1}}}",{},112591,127.0.0.1:47038,op_msg,0,test_collection,"{'user': 'malicious34', 'password': {'$ne': 'maliciouspassword'}}",{'id': {'$uuid': 'e5e23d7e-5367-4829-a104-ca369c49d4dc'}},test_database,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,"{'user': 'malicious34', 'password': {'$ne': 'maliciouspassword'}}"
